Time,Accuracy,AUROC,Precision,CalibrationSlope,CITL,OE,AUPRC,F1Score,impact_or_prev,Method,Data_Type
2019-07-01,0.9705555555555555,0.6063386290244193,0.9705555555555555,0.7131825846040358,0.11643924841382672,1.0035838956691885,0.979229688462054,1.0001,Baseline,Slow Change Simulation
2019-08-01,0.9720430107526882,0.6312861640571817,0.9720430107526882,0.9308351922529836,0.1806141855508335,1.005462461987868,0.9834318190156102,1.0001,Baseline,Slow Change Simulation
2019-09-01,0.9661290322580646,0.6016818153712978,0.9661290322580646,0.7822873339432542,0.03087855685723663,1.0010426599534896,0.9761747336869779,1.0001,Baseline,Slow Change Simulation
2019-10-01,0.9638888888888889,0.6748880514298382,0.9638888888888889,1.0531032724677807,-0.057912734681105464,0.9980001674261696,0.9811874427920542,1.0001,Baseline,Slow Change Simulation
2019-11-01,0.9650537634408602,0.7359502892650525,0.9650537634408602,1.486531859470035,-0.0303836627971744,0.9989714768990176,0.9855866865131487,1.0001,Baseline,Slow Change Simulation
2019-12-01,0.9661111111111111,0.6427520998501116,0.9661111111111111,1.0191200397991484,0.0412746672281691,1.001403670833816,0.979525697013461,1.0001,Baseline,Slow Change Simulation
2020-01-01,0.960752688172043,0.5905167457512782,0.960752688172043,0.5940243666286408,-0.15878970204754625,0.9943237658631779,0.9709345053438664,1.0001,Baseline,Slow Change Simulation
2020-02-01,0.967741935483871,0.6204537037037037,0.967741935483871,0.8489619901881644,0.10304219194248457,1.0034192429418927,0.9759134812793094,1.0001,Baseline,Slow Change Simulation
2020-03-01,0.9683908045977011,0.6835608308605341,0.9683908045977011,1.1348284566117968,0.08498369332964974,1.0027487237062918,0.9854173126252631,1.0001,Baseline,Slow Change Simulation
2020-04-01,0.9661290322580646,0.6405561297047108,0.9661290322580646,0.9289358515208213,0.04587314410686485,1.0015608920050743,0.9801991938254045,1.0001,Baseline,Slow Change Simulation
2020-05-01,0.9727777777777777,0.6224606347393326,0.9727777777777777,0.9087457670441041,0.2298789324573235,1.006913829348185,0.979385087649786,1.0001,Baseline,Slow Change Simulation
2020-06-01,0.9586021505376344,0.65088024706645,0.9586021505376344,1.0362766612417678,-0.14034249326445597,0.9947078457182646,0.9749366793583519,1.0001,Baseline,Slow Change Simulation
2020-07-01,0.9633333333333334,0.656958861976163,0.9633333333333334,0.9643630264257119,-0.07718504963391852,0.9973249474733485,0.9791942737772357,1.0001,Baseline,Slow Change Simulation
2020-08-01,0.9629032258064516,0.6271251588052986,0.9629032258064516,1.044474316832027,-0.10955764796213724,0.9962069979779503,0.9771150509501948,1.0001,Baseline,Slow Change Simulation
2020-09-01,0.9715053763440861,0.6401729124682837,0.9715053763440861,0.80155121459069,0.1871876776832703,1.0057661170075898,0.983584765467613,1.0001,Baseline,Slow Change Simulation
2020-10-01,0.9661111111111111,0.6296156637977356,0.9661111111111111,0.9868408058591638,0.016896923673124786,1.0005679378459458,0.9745837495160894,1.0001,Baseline,Slow Change Simulation
2020-11-01,0.9618279569892473,0.7161408923074501,0.9618279569892473,1.1164827767002836,-0.10792511375318888,0.9961640711939123,0.9846900315890232,1.0001,Baseline,Slow Change Simulation
2020-12-01,0.965,0.6497838820809461,0.965,0.9446898542809069,-0.00027558102167358914,0.9999905662799855,0.9801334651693183,1.0001,Baseline,Slow Change Simulation
2021-01-01,0.9650537634408602,0.6277780158560103,0.9650537634408602,0.8690477294829084,-0.02120049555476782,0.9992792370415866,0.9794121073632697,1.0001,Baseline,Slow Change Simulation
2021-02-01,0.9693548387096774,0.7258613811289176,0.9693548387096774,1.3956179873075825,0.09605202578535882,1.0030377744887549,0.9876854232676531,1.0001,Baseline,Slow Change Simulation
2021-03-01,0.9619047619047619,0.6213596457301982,0.9619047619047619,1.0066981140394426,-0.10917571545089896,0.9961353636879999,0.9749462509760932,1.0001,Baseline,Slow Change Simulation
2021-04-01,0.9666666666666667,0.6452779073522552,0.9666666666666667,1.0024717137515002,0.023450549161337243,1.0007780379212405,0.9794245024187617,1.0001,Baseline,Slow Change Simulation
2021-05-01,0.9644444444444444,0.6517002088133641,0.9644444444444444,1.1408239501059454,-0.06211586034116457,0.9978904484085527,0.9801258470802561,1.0001,Baseline,Slow Change Simulation
2021-06-01,0.9655913978494624,0.6744675668151447,0.9655913978494624,1.1178959069195986,-0.033403932415844634,0.9988864013339027,0.9774139406934258,1.0001,Baseline,Slow Change Simulation
2021-07-01,0.9644444444444444,0.620648221486175,0.9644444444444444,0.909516002131375,-0.02731528806303231,0.9990594769640646,0.9750990730166089,1.0001,Baseline,Slow Change Simulation
2021-08-01,0.9704301075268817,0.6757592545958198,0.9704301075268817,1.2511238134282026,0.15121574915926686,1.0047444005745187,0.9858137194076876,1.0001,Baseline,Slow Change Simulation
2021-09-01,0.9672043010752688,0.5971714704890695,0.9672043010752688,0.6777261492129549,0.035169807223271156,1.0011528042901525,0.9752392504660644,1.0001,Baseline,Slow Change Simulation
2021-10-01,0.9644444444444444,0.7259414602534564,0.9644444444444444,1.5261420240890877,-0.05656802512910772,0.9980757867505188,0.984635431692464,1.0001,Baseline,Slow Change Simulation
2021-11-01,0.9688172043010753,0.7000985495043821,0.9688172043010753,1.252779857332531,0.10301971563331576,1.0033332943189217,0.9869351878720164,1.0001,Baseline,Slow Change Simulation
2021-12-01,0.9666666666666667,0.6648371647509579,0.9666666666666667,1.1861458560918003,-0.00964550599216869,0.9996851633215025,0.9829963787255996,1.0001,Baseline,Slow Change Simulation
